<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26205RMFS3,D,20/09/19,00:00:00,101.7190000,101.7200000,101.5230000,101.6000000,129835
SU26205RMFS3,D,23/09/19,00:00:00,101.5390000,101.6990000,101.5010000,101.5410000,191095
SU26205RMFS3,D,24/09/19,00:00:00,101.6000000,101.6990000,101.5060000,101.6000000,39079
SU26205RMFS3,D,25/09/19,00:00:00,101.6770000,101.6790000,101.5710000,101.6300000,407269
SU26205RMFS3,D,26/09/19,00:00:00,101.5220000,101.6990000,101.4900000,101.6900000,123059
SU26205RMFS3,D,27/09/19,00:00:00,101.5990000,101.7450000,101.5990000,101.7000000,22868
SU26205RMFS3,D,30/09/19,00:00:00,101.6340000,101.7510000,101.6330000,101.7200000,16762
SU26205RMFS3,D,01/10/19,00:00:00,101.6710000,101.7500000,101.6710000,101.6900000,23472
SU26205RMFS3,D,02/10/19,00:00:00,101.7480000,101.7480000,101.6720000,101.7250000,24122
SU26205RMFS3,D,03/10/19,00:00:00,101.6750000,101.7240000,101.5500000,101.7200000,143338
SU26205RMFS3,D,04/10/19,00:00:00,101.7420000,101.8390000,101.6500000,101.7300000,191821
SU26205RMFS3,D,07/10/19,00:00:00,101.7990000,101.8000000,101.6610000,101.7900000,851203
SU26205RMFS3,D,08/10/19,00:00:00,101.7100000,101.8870000,101.7100000,101.7710000,989845
SU26205RMFS3,D,09/10/19,00:00:00,103.6960000,103.6960000,101.7610000,101.8250000,309999
SU26205RMFS3,D,10/10/19,00:00:00,101.9390000,102.0390000,101.8040000,101.8200000,90485
SU26205RMFS3,D,11/10/19,00:00:00,102.0390000,102.0420000,101.8500000,101.9490000,215591
SU26205RMFS3,D,14/10/19,00:00:00,102.2420000,102.7400000,101.8100000,101.9490000,360512
SU26205RMFS3,D,15/10/19,00:00:00,101.8900000,101.9990000,101.8060000,101.9600000,328532
SU26205RMFS3,D,16/10/19,00:00:00,101.9600000,102.0570000,101.9200000,101.9510000,116711
SU26205RMFS3,D,17/10/19,00:00:00,102.0990000,102.0990000,101.9500000,102.0000000,1021632
SU26205RMFS3,D,18/10/19,00:00:00,102.0720000,102.2600000,101.9410000,102.1990000,132914
SU26205RMFS3,D,21/10/19,00:00:00,102.1020000,102.2400000,102.1010000,102.1790000,575935
